Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-13 09:30:00-04:00,154.3000030517578,154.38999938964844,152.97500610351562,153.47500610351562,671597,0.0,0.0
2026-03-13 09:35:00-04:00,153.49000549316406,154.25,153.27999877929688,153.83999633789062,388234,0.0,0.0
2026-03-13 09:40:00-04:00,153.86000061035156,154.55999755859375,153.83999633789062,154.26499938964844,241290,0.0,0.0
2026-03-13 09:45:00-04:00,154.27999877929688,154.9600067138672,154.2100067138672,154.94000244140625,217525,0.0,0.0
2026-03-13 09:50:00-04:00,154.93499755859375,155.19000244140625,154.67999267578125,154.9949951171875,343456,0.0,0.0
2026-03-13 09:55:00-04:00,154.97999572753906,155.4199981689453,154.94000244140625,155.375,302529,0.0,0.0
2026-03-13 10:00:00-04:00,155.36000061035156,155.77999877929688,155.0399932861328,155.14999389648438,301956,0.0,0.0
2026-03-13 10:05:00-04:00,155.1699981689453,155.20989990234375,154.63009643554688,154.75,232088,0.0,0.0
2026-03-13 10:10:00-04:00,154.7899932861328,155.02999877929688,154.57000732421875,154.65499877929688,159724,0.0,0.0
2026-03-13 10:15:00-04:00,154.6699981689453,154.8699951171875,154.41000366210938,154.4499969482422,318715,0.0,0.0
2026-03-13 10:20:00-04:00,154.4499969482422,154.72999572753906,154.17999267578125,154.38999938964844,203413,0.0,0.0
2026-03-13 10:25:00-04:00,154.41000366210938,154.48500061035156,154.27000427246094,154.31500244140625,147909,0.0,0.0
2026-03-13 10:30:00-04:00,154.30999755859375,154.73500061035156,154.25,154.55320739746094,169730,0.0,0.0
2026-03-13 10:35:00-04:00,154.5500030517578,154.60499572753906,154.2801055908203,154.47500610351562,135258,0.0,0.0
2026-03-13 10:40:00-04:00,154.4600067138672,154.5800018310547,154.3000030517578,154.39999389648438,165213,0.0,0.0
2026-03-13 10:45:00-04:00,154.39999389648438,154.59500122070312,154.27999877929688,154.5500030517578,157212,0.0,0.0
2026-03-13 10:50:00-04:00,154.55499267578125,154.58999633789062,154.11000061035156,154.1199951171875,122153,0.0,0.0
2026-03-13 10:55:00-04:00,154.11000061035156,154.16000366210938,153.75999450683594,153.9949951171875,194278,0.0,0.0
2026-03-13 11:00:00-04:00,154.02000427246094,154.0500030517578,153.67999267578125,153.9550018310547,237189,0.0,0.0
2026-03-13 11:05:00-04:00,153.9250030517578,154.1199951171875,153.7899932861328,154.06500244140625,188699,0.0,0.0
2026-03-13 11:10:00-04:00,154.08999633789062,154.4250030517578,154.07029724121094,154.39500427246094,203796,0.0,0.0
2026-03-13 11:15:00-04:00,154.36000061035156,154.59500122070312,154.25,154.52000427246094,181250,0.0,0.0
2026-03-13 11:20:00-04:00,154.49000549316406,154.5800018310547,154.30999755859375,154.48500061035156,212570,0.0,0.0
2026-03-13 11:25:00-04:00,154.49000549316406,154.58999633789062,154.4499969482422,154.47999572753906,121972,0.0,0.0
2026-03-13 11:30:00-04:00,154.49000549316406,154.6199951171875,154.42999267578125,154.50999450683594,113755,0.0,0.0
2026-03-13 11:35:00-04:00,154.52999877929688,154.85000610351562,154.52999877929688,154.82000732421875,148037,0.0,0.0
2026-03-13 11:40:00-04:00,154.80999755859375,154.88499450683594,154.44000244140625,154.5500030517578,159565,0.0,0.0
2026-03-13 11:45:00-04:00,154.5500030517578,154.7100067138672,154.44000244140625,154.47999572753906,194030,0.0,0.0
2026-03-13 11:50:00-04:00,154.49000549316406,154.55999755859375,154.33999633789062,154.5399932861328,115703,0.0,0.0
2026-03-13 11:55:00-04:00,154.52999877929688,154.5399932861328,154.3000030517578,154.3350067138672,100673,0.0,0.0
2026-03-13 12:00:00-04:00,154.3300018310547,154.5050048828125,154.3300018310547,154.4499969482422,82241,0.0,0.0
2026-03-13 12:05:00-04:00,154.42999267578125,154.66000366210938,154.41000366210938,154.66000366210938,119476,0.0,0.0
2026-03-13 12:10:00-04:00,154.63999938964844,154.80499267578125,154.53500366210938,154.5800018310547,149301,0.0,0.0
2026-03-13 12:15:00-04:00,154.5749969482422,154.85499572753906,154.5399932861328,154.7550048828125,113212,0.0,0.0
2026-03-13 12:20:00-04:00,154.74000549316406,155.25,154.74000549316406,155.24000549316406,239980,0.0,0.0
2026-03-13 12:25:00-04:00,155.24000549316406,155.41000366210938,155.2100067138672,155.36500549316406,181622,0.0,0.0
2026-03-13 12:30:00-04:00,155.375,155.5,155.17999267578125,155.22000122070312,472871,0.0,0.0
2026-03-13 12:35:00-04:00,155.2100067138672,155.60000610351562,155.2100067138672,155.4600067138672,147397,0.0,0.0
2026-03-13 12:40:00-04:00,155.4550018310547,155.6300048828125,155.41000366210938,155.41000366210938,120923,0.0,0.0
2026-03-13 12:45:00-04:00,155.4199981689453,155.60499572753906,155.36500549316406,155.58999633789062,168322,0.0,0.0
2026-03-13 12:50:00-04:00,155.57000732421875,155.6999969482422,155.47500610351562,155.6894989013672,114052,0.0,0.0
2026-03-13 12:55:00-04:00,155.6699981689453,155.77999877929688,155.57000732421875,155.5800018310547,149845,0.0,0.0
2026-03-13 13:00:00-04:00,155.58999633789062,155.8000030517578,155.5500030517578,155.60899353027344,191022,0.0,0.0
2026-03-13 13:05:00-04:00,155.61000061035156,155.63999938964844,155.47000122070312,155.57000732421875,133866,0.0,0.0
2026-03-13 13:10:00-04:00,155.57000732421875,155.8000030517578,155.5,155.77000427246094,124554,0.0,0.0
2026-03-13 13:15:00-04:00,155.77000427246094,155.89999389648438,155.75999450683594,155.8699951171875,167160,0.0,0.0
2026-03-13 13:20:00-04:00,155.8800048828125,155.8800048828125,155.5399932861328,155.55999755859375,178866,0.0,0.0
2026-03-13 13:25:00-04:00,155.5500030517578,155.63999938964844,155.5,155.58999633789062,140275,0.0,0.0
