Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-13 09:30:00-04:00,478.0,482.1499938964844,475.6199951171875,479.93499755859375,110869,0.0,0.0
2026-03-13 09:35:00-04:00,480.07000732421875,481.2300109863281,479.510009765625,480.9599914550781,31485,0.0,0.0
2026-03-13 09:40:00-04:00,480.9659118652344,481.8800048828125,480.4800109863281,481.6600036621094,20539,0.0,0.0
2026-03-13 09:45:00-04:00,481.0249938964844,482.1600036621094,480.3399963378906,481.9599914550781,12656,0.0,0.0
2026-03-13 09:50:00-04:00,481.8800048828125,481.8800048828125,480.32000732421875,481.5299987792969,9594,0.0,0.0
2026-03-13 09:55:00-04:00,481.8699951171875,482.67999267578125,481.2300109863281,482.2699890136719,16648,0.0,0.0
2026-03-13 10:00:00-04:00,482.0050048828125,482.5408020019531,480.2974853515625,480.8999938964844,13024,0.0,0.0
2026-03-13 10:05:00-04:00,480.92999267578125,481.0199890136719,480.239990234375,480.4100036621094,12772,0.0,0.0
2026-03-13 10:10:00-04:00,480.364990234375,480.885009765625,478.25,479.45001220703125,25945,0.0,0.0
2026-03-13 10:15:00-04:00,479.5199890136719,479.69989013671875,477.92498779296875,479.2799987792969,20879,0.0,0.0
2026-03-13 10:20:00-04:00,478.9283142089844,479.6099853515625,477.6000061035156,477.6000061035156,28249,0.0,0.0
2026-03-13 10:25:00-04:00,477.989990234375,478.5350036621094,476.29998779296875,478.3900146484375,21632,0.0,0.0
2026-03-13 10:30:00-04:00,478.70989990234375,478.8500061035156,477.95001220703125,478.25,17664,0.0,0.0
2026-03-13 10:35:00-04:00,478.2950134277344,479.69000244140625,477.9700012207031,478.7799987792969,28539,0.0,0.0
2026-03-13 10:40:00-04:00,478.6600036621094,478.6600036621094,476.7900085449219,476.8999938964844,17992,0.0,0.0
2026-03-13 10:45:00-04:00,476.9100036621094,477.0799865722656,475.1000061035156,476.6600036621094,25905,0.0,0.0
2026-03-13 10:50:00-04:00,476.45001220703125,476.8500061035156,475.45001220703125,475.92999267578125,34884,0.0,0.0
2026-03-13 10:55:00-04:00,476.30999755859375,476.3800048828125,474.7200012207031,475.05499267578125,19243,0.0,0.0
2026-03-13 11:00:00-04:00,475.0050048828125,475.2550048828125,473.4112854003906,473.4800109863281,19851,0.0,0.0
