Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-13 09:30:00-04:00,33.349998474121094,33.84000015258789,33.349998474121094,33.688899993896484,227248,0.0,0.0
2026-03-13 09:35:00-04:00,33.720001220703125,33.9900016784668,33.689998626708984,33.915000915527344,109577,0.0,0.0
2026-03-13 09:40:00-04:00,33.95000076293945,34.06999969482422,33.900001525878906,33.9900016784668,72584,0.0,0.0
2026-03-13 09:45:00-04:00,33.970001220703125,34.08000183105469,33.93000030517578,34.06999969482422,83461,0.0,0.0
2026-03-13 09:50:00-04:00,34.08000183105469,34.18000030517578,34.0099983215332,34.1150016784668,86071,0.0,0.0
2026-03-13 09:55:00-04:00,34.11000061035156,34.16999816894531,34.08000183105469,34.15999984741211,50096,0.0,0.0
2026-03-13 10:00:00-04:00,34.15950012207031,34.21900177001953,34.10499954223633,34.165000915527344,103812,0.0,0.0
2026-03-13 10:05:00-04:00,34.154998779296875,34.209999084472656,34.08000183105469,34.13999938964844,90394,0.0,0.0
2026-03-13 10:10:00-04:00,34.15999984741211,34.185001373291016,33.93000030517578,33.95500183105469,78160,0.0,0.0
2026-03-13 10:15:00-04:00,33.95000076293945,33.9900016784668,33.83000183105469,33.845001220703125,144465,0.0,0.0
2026-03-13 10:20:00-04:00,33.869998931884766,34.03499984741211,33.86000061035156,33.95000076293945,65978,0.0,0.0
2026-03-13 10:25:00-04:00,33.95500183105469,34.0,33.939998626708984,33.95500183105469,41924,0.0,0.0
2026-03-13 10:30:00-04:00,33.959999084472656,34.060001373291016,33.959999084472656,34.02000045776367,55648,0.0,0.0
2026-03-13 10:35:00-04:00,34.02000045776367,34.02000045776367,33.935001373291016,34.01499938964844,56300,0.0,0.0
2026-03-13 10:40:00-04:00,34.01499938964844,34.040000915527344,33.95500183105469,33.970001220703125,59044,0.0,0.0
2026-03-13 10:45:00-04:00,33.96500015258789,34.0098991394043,33.904998779296875,33.96500015258789,41386,0.0,0.0
2026-03-13 10:50:00-04:00,33.959999084472656,33.9900016784668,33.9202995300293,33.93000030517578,39033,0.0,0.0
2026-03-13 10:55:00-04:00,33.94499969482422,33.959999084472656,33.82500076293945,33.8849983215332,41418,0.0,0.0
2026-03-13 11:00:00-04:00,33.88999938964844,33.904998779296875,33.82210159301758,33.900001525878906,60933,0.0,0.0
2026-03-13 11:05:00-04:00,33.90999984741211,33.970001220703125,33.88999938964844,33.970001220703125,58753,0.0,0.0
2026-03-13 11:10:00-04:00,33.97999954223633,34.07500076293945,33.97999954223633,34.04990005493164,55583,0.0,0.0
2026-03-13 11:15:00-04:00,34.06999969482422,34.1150016784668,34.03499984741211,34.099998474121094,52431,0.0,0.0
2026-03-13 11:20:00-04:00,34.06999969482422,34.07500076293945,33.959999084472656,33.970001220703125,41002,0.0,0.0
2026-03-13 11:25:00-04:00,33.970001220703125,34.15999984741211,33.970001220703125,34.130001068115234,135527,0.0,0.0
2026-03-13 11:30:00-04:00,34.125,34.15999984741211,34.0900993347168,34.0900993347168,48081,0.0,0.0
2026-03-13 11:35:00-04:00,34.1150016784668,34.125,34.02000045776367,34.09000015258789,51494,0.0,0.0
2026-03-13 11:40:00-04:00,34.099998474121094,34.14500045776367,33.994998931884766,34.02000045776367,77565,0.0,0.0
2026-03-13 11:45:00-04:00,34.02009963989258,34.08000183105469,33.91999816894531,33.97999954223633,71227,0.0,0.0
2026-03-13 11:50:00-04:00,33.980098724365234,34.0,33.939998626708984,33.970001220703125,33874,0.0,0.0
2026-03-13 11:55:00-04:00,33.9900016784668,34.0,33.94499969482422,33.96500015258789,26457,0.0,0.0
2026-03-13 12:00:00-04:00,33.970001220703125,34.0,33.900001525878906,33.96500015258789,58349,0.0,0.0
2026-03-13 12:05:00-04:00,33.970001220703125,34.05500030517578,33.96009826660156,34.03499984741211,22710,0.0,0.0
2026-03-13 12:10:00-04:00,34.029998779296875,34.06999969482422,33.90999984741211,33.910099029541016,36268,0.0,0.0
2026-03-13 12:15:00-04:00,33.90999984741211,33.970001220703125,33.88999938964844,33.89849853515625,37945,0.0,0.0
2026-03-13 12:20:00-04:00,33.88999938964844,33.95000076293945,33.88999938964844,33.95000076293945,17312,0.0,0.0
2026-03-13 12:25:00-04:00,33.959999084472656,33.97999954223633,33.915000915527344,33.96500015258789,21706,0.0,0.0
2026-03-13 12:30:00-04:00,33.970001220703125,34.0099983215332,33.970001220703125,33.970001220703125,46979,0.0,0.0
2026-03-13 12:35:00-04:00,33.970001220703125,34.09000015258789,33.970001220703125,34.05509948730469,92996,0.0,0.0
